id,name,created_at,advertisers_entities.id,entities.short_name,entities.is_active,entities.is_political,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
0cdaf456-945a-468f-8c5a-8471a356c020,AK Parti Manisa Yunusemre İlçe Başkanlığı,2023-04-13T10:55:26.857Z,3d5f41ce-7352-4458-ba0b-467347fc8a1f,AKP,true,true,Turkey,tr,463298557101498,AK Parti Manisa Yunusemre İlçe Başkanlığı,Facebook
150a2f9f-817a-4885-aa02-6f82d8954432,AK Parti Akhisar İlçe Teşkilatı,2023-04-25T06:55:12.748Z,011b7b7d-cce5-42f5-a49e-8f25eadfd220,AKP,true,true,Turkey,tr,372064082969329,AK Parti Akhisar İlçe Teşkilatı,Facebook
31e2c307-0cd6-4ade-a68e-a9f30eb7a7f5,AK Parti Aydın Gençlik Kolları İl Başkanlığı,2023-04-14T08:50:41.728Z,713e4f31-8e13-405d-96ba-018596efb86b,AKP,true,true,Turkey,tr,473666462667287,AK Parti Aydın Gençlik Kolları İl Başkanlığı,Facebook
3214f21c-57bd-4dc6-9fe8-c43780bf833d,Eyüp Eroğlu,2023-02-07T15:05:00.570Z,5e1f2638-60b2-49fc-b6e1-db2abad75679,AKP,true,true,Turkey,tr,369391953226531,Eyüp Eroğlu,Facebook
37b9bada-f791-49b6-9bb0-5fca93faf58c,Dr. Şadi YAZICI,2023-02-24T10:55:25.461Z,58d27890-abb2-47ca-859a-9ad3b2dcacbc,AKP,true,true,Turkey,tr,180404128680446,Dr. Şadi YAZICI,Facebook
3e8e8338-ad16-4f1a-bef2-751aa268d04a,AK Parti İnegöl İlçe Başkanlığı,2023-04-24T06:55:26.325Z,5dc16e3b-6321-4e70-b421-730ba9e4c2e3,AKP,true,true,Turkey,tr,101857189872663,AK Parti İnegöl İlçe Başkanlığı,Facebook
46f74119-21fa-492e-9d59-be1e9a01dd05,AK Parti Kaman İlçe Teşkilatı,2023-04-27T06:55:25.808Z,c237e66f-8582-441e-8b6e-73e8ffb61dbd,AKP,true,true,Turkey,tr,225545067816330,AK Parti Kaman İlçe Teşkilatı,Facebook
4790ae74-7496-4e3d-9839-4cd29bf04a30,AK Parti Zonguldak İl Başkanlığı,2023-05-05T06:54:50.383Z,5f9754fa-4529-448b-ade2-41ac98b97ea4,AKP,true,true,Turkey,tr,161063617352762,AK Parti Zonguldak İl Başkanlığı,Facebook
5719a4eb-7b45-422b-b498-e532e4b699b3,AK Parti Samsun İl Başkanlığı,2023-02-07T15:05:00.798Z,5aff8fff-c957-410a-bd60-b7aec5fb21f4,AKP,true,true,Turkey,tr,1424394931135090,AK Parti Samsun İl Başkanlığı,Facebook
58353240-87ef-4b7e-96b0-0a952814694d,Ak Parti Kırklareli Merkez İlçe Başkanlığı,2023-03-25T10:55:13.522Z,9587cc37-8ecf-4401-b483-dcc9bc0cf995,AKP,true,true,Turkey,tr,689436377916471,Ak Parti Kırklareli Merkez İlçe Başkanlığı,Facebook
